Key,Judge,Question,Index,User,UserType,Response,ResponseScore
Mistral-7b_structure_018_17,MM,MM1,200,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM1,200,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM1,200,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM2,201,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM2,201,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM2,201,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM3,202,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM3,202,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM3,202,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM4,203,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM4,203,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM4,203,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM5,204,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM5,204,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM5,204,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM6,205,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM6,205,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM6,205,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM7,206,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM7,206,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM7,206,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,MM,MM8,207,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM8,207,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,MM,MM8,207,Mistral-7b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM1,216,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM1,216,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM1,216,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM2,217,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM2,217,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM2,217,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM3,218,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM3,218,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM3,218,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM4,219,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM4,219,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM4,219,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM5,220,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM5,220,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM5,220,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM6,221,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM6,221,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM6,221,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM7,222,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM7,222,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM7,222,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM8,223,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,MM,MM8,223,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,MM,MM8,223,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM1,232,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM1,232,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM1,232,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM2,233,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM2,233,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM2,233,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM3,234,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM3,234,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM3,234,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM4,235,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM4,235,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM4,235,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM5,236,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM5,236,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM5,236,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM6,237,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM6,237,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM6,237,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM7,238,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM7,238,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM7,238,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM8,239,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,MM,MM8,239,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,MM,MM8,239,Qwen-14b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM1,240,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM1,240,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM1,240,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM2,241,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM2,241,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM2,241,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM3,242,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM3,242,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM3,242,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM4,243,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM4,243,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM4,243,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM5,244,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM5,244,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM5,244,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM6,245,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM6,245,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM6,245,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM7,246,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM7,246,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM7,246,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,MM,MM8,247,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM8,247,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,MM,MM8,247,Qwen-32b,llm,Yes,1
Qwen-72b_structure_003_12,MM,MM1,248,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM1,248,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM1,248,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM2,249,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM2,249,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM2,249,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM3,250,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM3,250,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM3,250,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM4,251,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,MM,MM4,251,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,MM,MM4,251,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,MM,MM5,252,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM5,252,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM5,252,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM6,253,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM6,253,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,MM,MM6,253,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM7,254,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM7,254,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM7,254,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM8,255,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM8,255,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,MM,MM8,255,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM1,264,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM1,264,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM1,264,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM2,265,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM2,265,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM2,265,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM3,266,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM3,266,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM3,266,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM4,267,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM4,267,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM4,267,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM5,268,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM5,268,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM5,268,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM6,269,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM6,269,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM6,269,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM7,270,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM7,270,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM7,270,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,MM,MM8,271,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM8,271,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,MM,MM8,271,Qwen-72b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM1,280,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM1,280,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM1,280,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM2,281,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM2,281,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM2,281,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM3,282,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM3,282,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM3,282,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM4,283,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM4,283,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM4,283,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM5,284,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM5,284,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM5,284,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM6,285,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM6,285,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM6,285,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM7,286,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM7,286,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM7,286,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,MM,MM8,287,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM8,287,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,MM,MM8,287,Qwen-7b,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG1,0,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG1,0,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG1,0,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG2,1,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG2,1,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG2,1,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG3,2,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG3,2,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG3,2,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG4,3,Claude-Sonnet-4.6,llm,No,0
Claude-Sonnet-4.6_structure_015_3,SG,SG4,3,Claude-Sonnet-4.6,llm,No,0
Claude-Sonnet-4.6_structure_015_3,SG,SG4,3,Claude-Sonnet-4.6,llm,No,0
Claude-Sonnet-4.6_structure_015_3,SG,SG5,4,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG5,4,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG5,4,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG6,5,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG6,5,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG6,5,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG7,6,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG7,6,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG7,6,Claude-Sonnet-4.6,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG1,14,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG1,14,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG1,14,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG2,15,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG2,15,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG2,15,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG3,16,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG3,16,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG3,16,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG4,17,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG4,17,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG4,17,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG5,18,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG5,18,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG5,18,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG6,19,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG6,19,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG6,19,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG7,20,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG7,20,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG7,20,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG1,28,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG1,28,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG1,28,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG2,29,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG2,29,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG2,29,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG3,30,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG3,30,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG3,30,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG4,31,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG4,31,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_011_2,SG,SG4,31,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_011_2,SG,SG5,32,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG5,32,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_011_2,SG,SG5,32,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_011_2,SG,SG6,33,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG6,33,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG6,33,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG7,34,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG7,34,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG7,34,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG1,42,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG1,42,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG1,42,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG2,43,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG2,43,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG2,43,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG3,44,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG3,44,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG3,44,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG4,45,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG4,45,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG4,45,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG5,46,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG5,46,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG5,46,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG6,47,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG6,47,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG6,47,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG7,48,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG7,48,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG7,48,Gemini-2.5-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG1,63,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG1,63,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG1,63,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG2,64,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG2,64,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG2,64,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG3,65,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,SG,SG3,65,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,SG,SG3,65,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,SG,SG4,66,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG4,66,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG4,66,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG5,67,Gemini-3-Flash,llm,Unclear,0.5
Gemini-3-Flash_structure_006_5,SG,SG5,67,Gemini-3-Flash,llm,Unclear,0.5
Gemini-3-Flash_structure_006_5,SG,SG5,67,Gemini-3-Flash,llm,Unclear,0.5
Gemini-3-Flash_structure_006_5,SG,SG6,68,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,SG,SG6,68,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,SG,SG6,68,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,SG,SG7,69,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG7,69,Gemini-3-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,SG,SG7,69,Gemini-3-Flash,llm,Yes,1
Gemma-9b_structure_012_10,SG,SG1,77,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG1,77,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG1,77,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG2,78,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,SG,SG2,78,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,SG,SG2,78,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,SG,SG3,79,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG3,79,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG3,79,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG4,80,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG4,80,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG4,80,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG5,81,Gemma-9b,llm,Unclear,0.5
Gemma-9b_structure_012_10,SG,SG5,81,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG5,81,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG6,82,Gemma-9b,llm,Unclear,0.5
Gemma-9b_structure_012_10,SG,SG6,82,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,SG,SG6,82,Gemma-9b,llm,Unclear,0.5
Gemma-9b_structure_012_10,SG,SG7,83,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,SG,SG7,83,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,SG,SG7,83,Gemma-9b,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG1,91,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG1,91,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG1,91,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG2,92,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG2,92,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG2,92,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG3,93,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG3,93,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG3,93,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG4,94,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG4,94,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG4,94,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG5,95,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG5,95,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG5,95,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG6,96,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG6,96,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG6,96,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG7,97,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG7,97,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,SG,SG7,97,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG1,105,GPT-4.1-Mini,llm,Yes,1
